Объем;Объем кадра;Объем;X относительное;Y относительное;Z относительное;Время;Длина;Угол;Угол X выч;Угол Y выч;Угол Z выч;Время кадра;Радиус выч;X центра выч;Y центра выч;Z центра выч;Длина кадра;Координаты;Подача;Подача в ;Плоскость;Охлаждение;Шпиндель;Направление вращ. шпинделя;I;J;K;X станка;Y станка;Z станка;Корр.СК X;Корр.СК Y;Корр.СК Z;СК X;СК Y;СК Z;A станка;B станка;C станка;A относительное;B относительное;C относительное;Корр.X;Корр.Y;Корр.Z;Радиус;Программа;Программа (файл);Инструмент;Следующий инструмент;Кадр;КадрNum;Интерполяции тип;Контурная коррекция;Корр. на длину;Коррекция на диаметр;Коррекция на длину;Цикл;Выход из цикла;Высечка;Шаг высечки;X зажим;Y зажим;Z зажим;A зажим;B зажим;C зажим;СКП;
115902.148;0.;0.;-0.263;2.806;0.;0:02:11;673.74566;0.;90.;0.;90.;0:00:01;15.1;35.812;51.745;-3.75;2.82241;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-15.1;0.;0.;50.649;54.551;-3.75;50.649;54.551;-3.75;50.649;54.551;-3.75;0.;0.;0.;0.;0.;0.;50.649;54.551;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;48;47;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
115902.148;0.;0.;0.;3.75;0.;0:02:14;677.49566;10.70939;90.;0.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;50.649;58.301;-3.75;50.649;58.301;-3.75;50.649;58.301;-3.75;0.;0.;0.;0.;0.;0.;50.649;58.301;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;49;48;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
115727.5278;0.;0.;8.411;0.;0.;0:02:19;685.90666;90.;0.;90.;90.;0:00:05;0.;0.;0.;0.;8.411;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;59.06;58.301;-3.75;59.06;58.301;-3.75;59.06;58.301;-3.75;0.;0.;0.;0.;0.;0.;59.06;58.301;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;50;49;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
115448.8683;0.;0.;0.;-14.67;0.;0:02:28;700.57666;90.;90.;180.;90.;0:00:08;0.;0.;0.;0.;14.67;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;59.06;43.631;-3.75;59.06;43.631;-3.75;59.06;43.631;-3.75;0.;0.;0.;0.;0.;0.;59.06;43.631;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;51;50;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
115214.7732;0.;0.;-11.898;-0.592;0.;0:02:35;712.68787;74.83905;164.83905;74.83905;90.;0:00:07;19.26347;54.022;25.038;-3.75;12.11121;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-5.038;-18.593;0.;47.162;43.039;-3.75;47.162;43.039;-3.75;47.162;43.039;-3.75;0.;0.;0.;0.;0.;0.;47.162;43.039;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;52;51;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
115103.4264;0.;0.;0.;8.706;0.;0:02:40;721.39387;69.13866;90.;0.;90.;0:00:05;0.;0.;0.;0.;8.706;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;47.162;51.745;-3.75;47.162;51.745;-3.75;47.162;51.745;-3.75;0.;0.;0.;0.;0.;0.;47.162;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;53;52;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
115017.2163;0.;0.;-3.75;0.;0.;0:02:42;725.14387;90.;180.;90.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;43.412;51.745;-3.75;43.412;51.745;-3.75;43.412;51.745;-3.75;0.;0.;0.;0.;0.;0.;43.412;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;54;53;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
114921.9362;0.;0.;-7.6;7.6;0.;0:02:49;737.08192;90.;90.;0.;90.;0:00:07;7.6;35.812;51.745;-3.75;11.93805;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-7.6;0.;0.;35.812;59.345;-3.75;35.812;59.345;-3.75;35.812;59.345;-3.75;0.;0.;0.;0.;0.;0.;35.812;59.345;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;55;54;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
114832.6043;0.;0.;-8.801;0.;0.;0:02:55;745.88292;0.;180.;90.;90.;0:00:05;0.;0.;0.;0.;8.801;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;59.345;-3.75;27.011;59.345;-3.75;27.011;59.345;-3.75;0.;0.;0.;0.;0.;0.;27.011;59.345;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;56;55;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
114700.091;0.;0.;-7.6;-7.6;0.;0:03:02;757.82097;0.;180.;90.;90.;0:00:07;7.6;27.011;51.745;-3.75;11.93805;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;-7.6;0.;19.411;51.745;-3.75;19.411;51.745;-3.75;19.411;51.745;-3.75;0.;0.;0.;0.;0.;0.;19.411;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;57;56;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
114560.5475;0.;0.;0.;-11.229;0.;0:03:09;769.04997;0.;90.;180.;90.;0:00:06;0.;0.;0.;0.;11.229;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;19.411;40.516;-3.75;19.411;40.516;-3.75;19.411;40.516;-3.75;0.;0.;0.;0.;0.;0.;19.411;40.516;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;58;57;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
114430.0298;0.;0.;7.6;-7.6;0.;0:03:16;780.98802;0.;90.;180.;90.;0:00:07;7.6;27.011;40.516;-3.75;11.93805;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;7.6;0.;0.;27.011;32.916;-3.75;27.011;32.916;-3.75;27.011;32.916;-3.75;0.;0.;0.;0.;0.;0.;27.011;32.916;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;59;58;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
114294.6427;0.;0.;8.801;0.;0.;0:03:21;789.78902;0.;0.;90.;90.;0:00:05;0.;0.;0.;0.;8.801;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;35.812;32.916;-3.75;35.812;32.916;-3.75;35.812;32.916;-3.75;0.;0.;0.;0.;0.;0.;35.812;32.916;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;60;59;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113997.5073;0.;0.;7.6;7.6;0.;0:03:28;801.72707;0.;0.;90.;90.;0:00:07;7.6;35.812;40.516;-3.75;11.93805;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;7.6;0.;43.412;40.516;-3.75;43.412;40.516;-3.75;43.412;40.516;-3.75;0.;0.;0.;0.;0.;0.;43.412;40.516;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;61;60;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113908.1378;0.;0.;0.;11.229;0.;0:03:35;812.95607;0.;90.;0.;90.;0:00:06;0.;0.;0.;0.;11.229;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;43.412;51.745;-3.75;43.412;51.745;-3.75;43.412;51.745;-3.75;0.;0.;0.;0.;0.;0.;43.412;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;62;61;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113836.2864;0.;0.;-3.75;0.;0.;0:03:37;816.70607;90.;180.;90.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;39.662;51.745;-3.75;39.662;51.745;-3.75;39.662;51.745;-3.75;0.;0.;0.;0.;0.;0.;39.662;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;63;62;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113801.7395;0.;0.;-3.85;3.85;0.;0:03:41;822.75364;90.;90.;0.;90.;0:00:03;3.85;35.812;51.745;-3.75;6.04757;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-3.85;0.;0.;35.812;55.595;-3.75;35.812;55.595;-3.75;35.812;55.595;-3.75;0.;0.;0.;0.;0.;0.;35.812;55.595;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;64;63;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113683.9775;0.;0.;-8.801;0.;0.;0:03:46;831.55464;0.;180.;90.;90.;0:00:05;0.;0.;0.;0.;8.801;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;55.595;-3.75;27.011;55.595;-3.75;27.011;55.595;-3.75;0.;0.;0.;0.;0.;0.;27.011;55.595;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;65;64;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113640.1583;0.;0.;-3.85;-3.85;0.;0:03:50;837.60221;0.;180.;90.;90.;0:00:03;3.85;27.011;51.745;-3.75;6.04757;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;-3.85;0.;23.161;51.745;-3.75;23.161;51.745;-3.75;23.161;51.745;-3.75;0.;0.;0.;0.;0.;0.;23.161;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;66;65;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113488.2518;0.;0.;0.;-11.229;0.;0:03:56;848.83121;0.;90.;180.;90.;0:00:06;0.;0.;0.;0.;11.229;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;23.161;40.516;-3.75;23.161;40.516;-3.75;23.161;40.516;-3.75;0.;0.;0.;0.;0.;0.;23.161;40.516;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;67;66;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113444.4327;0.;0.;3.85;-3.85;0.;0:04:00;854.87877;0.;90.;180.;90.;0:00:03;3.85;27.011;40.516;-3.75;6.04757;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;3.85;0.;0.;27.011;36.666;-3.75;27.011;36.666;-3.75;27.011;36.666;-3.75;0.;0.;0.;0.;0.;0.;27.011;36.666;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;68;67;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113326.6791;0.;0.;8.801;0.;0.;0:04:05;863.67977;0.;0.;90.;90.;0:00:05;0.;0.;0.;0.;8.801;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;35.812;36.666;-3.75;35.812;36.666;-3.75;35.812;36.666;-3.75;0.;0.;0.;0.;0.;0.;35.812;36.666;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;69;68;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113282.8599;0.;0.;3.85;3.85;0.;0:04:09;869.72734;0.;0.;90.;90.;0:00:03;3.85;35.812;40.516;-3.75;6.04757;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;3.85;0.;39.662;40.516;-3.75;39.662;40.516;-3.75;39.662;40.516;-3.75;0.;0.;0.;0.;0.;0.;39.662;40.516;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;70;69;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113193.541;0.;0.;0.;11.229;0.;0:04:16;880.95634;0.;90.;0.;90.;0:00:06;0.;0.;0.;0.;11.229;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;39.662;51.745;-3.75;39.662;51.745;-3.75;39.662;51.745;-3.75;0.;0.;0.;0.;0.;0.;39.662;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;71;70;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113193.541;0.;0.;7.5;0.;0.;0:04:20;888.45634;90.;0.;90.;90.;0:00:04;0.;0.;0.;0.;7.5;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;47.162;51.745;-3.75;47.162;51.745;-3.75;47.162;51.745;-3.75;0.;0.;0.;0.;0.;0.;47.162;51.745;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;72;71;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113193.541;0.;0.;-2.085;6.556;0.;0:04:24;895.44582;90.;90.;0.;90.;0:00:04;11.35;35.812;51.745;-3.75;6.98948;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-11.35;0.;0.;45.077;58.301;-3.75;45.077;58.301;-3.75;45.077;58.301;-3.75;0.;0.;0.;0.;0.;0.;45.077;58.301;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;73;72;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
113193.541;0.;0.;0.;3.75;0.;0:04:27;899.19582;35.28358;90.;0.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;45.077;62.051;-3.75;45.077;62.051;-3.75;45.077;62.051;-3.75;0.;0.;0.;0.;0.;0.;45.077;62.051;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;74;73;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
112887.7953;0.;0.;17.733;0.;0.;0:04:37;916.92882;90.;0.;90.;90.;0:00:10;0.;0.;0.;0.;17.733;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;62.81;62.051;-3.75;62.81;62.051;-3.75;62.81;62.051;-3.75;0.;0.;0.;0.;0.;0.;62.81;62.051;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;75;74;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
112468.1633;0.;0.;0.;-24.228;0.;0:04:52;941.15682;90.;90.;180.;90.;0:00:14;0.;0.;0.;0.;24.228;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;62.81;37.823;-3.75;62.81;37.823;-3.75;62.81;37.823;-3.75;0.;0.;0.;0.;0.;0.;62.81;37.823;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;76;75;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
112343.1888;0.;0.;-2.125;-3.091;0.;0:04:54;944.90781;34.50774;124.50774;145.49226;90.;0:00:02;0.;0.;0.;0.;3.75099;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;60.685;34.732;-3.75;60.685;34.732;-3.75;60.685;34.732;-3.75;0.;0.;0.;0.;0.;0.;60.685;34.732;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;77;76;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
110667.7218;0.;0.;5.1;-9.694;0.;0:05:32;1007.42687;89.99828;145.49399;55.49399;90.;0:00:37;11.76361;54.021;25.038;-3.75;62.51906;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-6.664;-9.694;0.;65.785;25.038;-3.75;65.785;25.038;-3.75;65.785;25.038;-3.75;0.;0.;0.;0.;0.;0.;65.785;25.038;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;78;77;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
110491.483;0.;0.;-5.1;9.694;0.;0:05:38;1018.82072;0.;90.;0.;90.;0:00:06;11.764;54.021;25.038;-3.75;11.39385;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-11.764;0.;0.;60.685;34.732;-3.75;60.685;34.732;-3.75;60.685;34.732;-3.75;0.;0.;0.;0.;0.;0.;60.685;34.732;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;79;78;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
110491.4526;0.;0.;2.125;3.091;0.;0:05:41;1022.5717;89.99828;55.49226;34.50774;90.;0:00:02;0.;0.;0.;0.;3.75099;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;62.81;37.823;-3.75;62.81;37.823;-3.75;62.81;37.823;-3.75;0.;0.;0.;0.;0.;0.;62.81;37.823;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;80;79;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
110399.7902;0.;0.;-20.648;-22.787;0.;0:06:07;1067.15641;89.99565;145.49661;55.49661;90.;0:00:26;15.51403;54.022;25.038;-3.75;44.5847;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-8.788;-12.785;0.;42.162;15.036;-3.75;42.162;15.036;-3.75;42.162;15.036;-3.75;0.;0.;0.;0.;0.;0.;42.162;15.036;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;81;80;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
109978.6815;0.;0.;-26.064;0.;0.;0:06:23;1093.22041;49.85776;180.;90.;90.;0:00:15;0.;0.;0.;0.;26.064;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;16.098;15.036;-3.75;16.098;15.036;-3.75;16.098;15.036;-3.75;0.;0.;0.;0.;0.;0.;16.098;15.036;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;82;81;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
109953.7583;0.;0.;0.;7.5;0.;0:06:28;1100.72041;90.;90.;0.;90.;0:00:04;0.;0.;0.;0.;7.5;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;16.098;22.536;-3.75;16.098;22.536;-3.75;16.098;22.536;-3.75;0.;0.;0.;0.;0.;0.;16.098;22.536;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;83;82;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
109872.8171;0.;0.;-3.75;0.;0.;0:06:30;1104.47041;90.;180.;90.;90.;0:00:02;0.;0.;0.;0.;3.75;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;12.348;22.536;-3.75;12.348;22.536;-3.75;12.348;22.536;-3.75;0.;0.;0.;0.;0.;0.;12.348;22.536;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;84;83;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
109357.5481;0.;0.;0.;37.115;0.;0:06:52;1141.58541;90.;90.;0.;90.;0:00:22;0.;0.;0.;0.;37.115;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;12.348;59.651;-3.75;12.348;59.651;-3.75;12.348;59.651;-3.75;0.;0.;0.;0.;0.;0.;12.348;59.651;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;85;84;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
109181.4465;0.;0.;6.15;6.15;0.;0:06:58;1151.2458;0.;90.;0.;90.;0:00:05;6.15;18.498;59.651;-3.75;9.6604;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;6.15;0.;0.;18.498;65.801;-3.75;18.498;65.801;-3.75;18.498;65.801;-3.75;0.;0.;0.;0.;0.;0.;18.498;65.801;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;86;85;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
108492.9019;0.;0.;46.912;0.;0.;0:07:26;1198.1578;0.;0.;90.;90.;0:00:28;0.;0.;0.;0.;46.912;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;65.41;65.801;-3.75;65.41;65.801;-3.75;65.41;65.801;-3.75;0.;0.;0.;0.;0.;0.;65.41;65.801;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;87;86;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
108438.7084;0.;0.;1.15;-1.15;0.;0:07:27;1199.96422;0.;0.;90.;90.;0:00:01;1.15;65.41;64.651;-3.75;1.80642;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;-1.15;0.;66.56;64.651;-3.75;66.56;64.651;-3.75;66.56;64.651;-3.75;0.;0.;0.;0.;0.;0.;66.56;64.651;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;88;87;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
107898.9424;0.;0.;0.;-47.215;0.;0:07:55;1247.17922;0.;90.;180.;90.;0:00:28;0.;0.;0.;0.;47.215;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;66.56;17.436;-3.75;66.56;17.436;-3.75;66.56;17.436;-3.75;0.;0.;0.;0.;0.;0.;66.56;17.436;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;89;88;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
107725.2133;0.;0.;-6.15;-6.15;0.;0:08:01;1256.83962;0.;90.;180.;90.;0:00:05;6.15;60.41;17.436;-3.75;9.6604;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-6.15;0.;0.;60.41;11.286;-3.75;60.41;11.286;-3.75;60.41;11.286;-3.75;0.;0.;0.;0.;0.;0.;60.41;11.286;-3.75;0.;;C:\ncm-prt\demo\demo.NC;1;-1;90;89;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
