Объем;Программа (файл);Программа;КадрNum;Подача;Шпиндель;Инструмент;Интерполяции тип;СКП;X относительное;Y относительное;Z относительное;I;J;K;X станка;Y станка;Z станка;A станка;B станка;C станка;Коррекция на диаметр;Время;Контурная коррекция;СК X;СК Y;СК Z;
506938.0774;C:\ncm-prt\ADEM-N33.NC;0001;570;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;28.809;114.3;58.5;0.;0.;0.;0.;2:23:18;Выкл.;28.809;114.3;58.5;
506938.0774;C:\ncm-prt\ADEM-N33.NC;0001;575;20.;500.;3;Хол. ход;СКП 1;0.;0.;3.5;0.;0.;0.;28.809;114.3;62.;0.;0.;0.;0.;2:23:18;Выкл.;28.809;114.3;62.;
506938.0774;C:\ncm-prt\ADEM-N33.NC;0001;580;20.;500.;3;Хол. ход;СКП 1;0.317;-114.3;0.;0.;0.;0.;29.126;0.;62.;0.;0.;0.;0.;2:23:18;Выкл.;29.126;0.;62.;
506938.0774;C:\ncm-prt\ADEM-N33.NC;0001;585;20.;500.;3;Отрезок;СКП 1;0.;0.;-1.8;0.;0.;0.;29.126;0.;60.2;0.;0.;0.;0.;2:23:24;Выкл.;29.126;0.;60.2;
506938.0774;C:\ncm-prt\ADEM-N33.NC;0001;590;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;29.126;0.;58.2;0.;0.;0.;0.;2:23:30;Выкл.;29.126;0.;58.2;
506938.0626;C:\ncm-prt\ADEM-N33.NC;0001;595;20.;500.;3;Отрезок;СКП 1;-1.001;0.;0.;0.;0.;0.;28.125;0.;58.2;0.;0.;0.;0.;2:23:33;Выкл.;28.125;0.;58.2;
506937.2932;C:\ncm-prt\ADEM-N33.NC;0001;600;20.;500.;3;Отрезок;СКП 1; 0.001;114.3;0.;0.;0.;0.;28.126;114.3;58.2;0.;0.;0.;0.;2:29:15;Выкл.;28.126;114.3;58.2;
506937.2932;C:\ncm-prt\ADEM-N33.NC;0001;605;20.;500.;3;Отрезок;СКП 1;0.999;0.;0.;0.;0.;0.;29.125;114.3;58.2;0.;0.;0.;0.;2:29:18;Выкл.;29.125;114.3;58.2;
506937.2932;C:\ncm-prt\ADEM-N33.NC;0001;610;20.;500.;3;Хол. ход;СКП 1;0.;0.;3.8;0.;0.;0.;29.125;114.3;62.;0.;0.;0.;0.;2:29:18;Выкл.;29.125;114.3;62.;
506937.2932;C:\ncm-prt\ADEM-N33.NC;0001;615;20.;500.;3;Хол. ход;СКП 1;0.276;-114.3;0.;0.;0.;0.;29.401;0.;62.;0.;0.;0.;0.;2:29:19;Выкл.;29.401;0.;62.;
506937.2932;C:\ncm-prt\ADEM-N33.NC;0001;620;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.1;0.;0.;0.;29.401;0.;59.9;0.;0.;0.;0.;2:29:25;Выкл.;29.401;0.;59.9;
506937.2932;C:\ncm-prt\ADEM-N33.NC;0001;625;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;29.401;0.;57.9;0.;0.;0.;0.;2:29:31;Выкл.;29.401;0.;57.9;
506933.5899;C:\ncm-prt\ADEM-N33.NC;0001;630;20.;500.;3;Отрезок;СКП 1;-1.001;0.;0.;0.;0.;0.;28.4;0.;57.9;0.;0.;0.;0.;2:29:34;Выкл.;28.4;0.;57.9;
506921.8207;C:\ncm-prt\ADEM-N33.NC;0001;635;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;28.4;114.3;57.9;0.;0.;0.;0.;2:35:17;Выкл.;28.4;114.3;57.9;
506921.8207;C:\ncm-prt\ADEM-N33.NC;0001;640;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;29.4;114.3;57.9;0.;0.;0.;0.;2:35:20;Выкл.;29.4;114.3;57.9;
506921.8207;C:\ncm-prt\ADEM-N33.NC;0001;645;20.;500.;3;Хол. ход;СКП 1;0.;0.;4.1;0.;0.;0.;29.4;114.3;62.;0.;0.;0.;0.;2:35:20;Выкл.;29.4;114.3;62.;
506921.8207;C:\ncm-prt\ADEM-N33.NC;0001;650;20.;500.;3;Хол. ход;СКП 1;0.241;-114.3;0.;0.;0.;0.;29.641;0.;62.;0.;0.;0.;0.;2:35:21;Выкл.;29.641;0.;62.;
506921.8207;C:\ncm-prt\ADEM-N33.NC;0001;655;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.4;0.;0.;0.;29.641;0.;59.6;0.;0.;0.;0.;2:35:28;Выкл.;29.641;0.;59.6;
506921.8207;C:\ncm-prt\ADEM-N33.NC;0001;660;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;29.641;0.;57.6;0.;0.;0.;0.;2:35:34;Выкл.;29.641;0.;57.6;
506921.8095;C:\ncm-prt\ADEM-N33.NC;0001;665;20.;500.;3;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;28.641;0.;57.6;0.;0.;0.;0.;2:35:37;Выкл.;28.641;0.;57.6;
506915.2723;C:\ncm-prt\ADEM-N33.NC;0001;670;20.;500.;3;Отрезок;СКП 1;-0.001;114.3;0.;0.;0.;0.;28.64;114.3;57.6;0.;0.;0.;0.;2:41:20;Выкл.;28.64;114.3;57.6;
506915.2723;C:\ncm-prt\ADEM-N33.NC;0001;675;20.;500.;3;Отрезок;СКП 1;1.001;0.;0.;0.;0.;0.;29.641;114.3;57.6;0.;0.;0.;0.;2:41:23;Выкл.;29.641;114.3;57.6;
506915.2723;C:\ncm-prt\ADEM-N33.NC;0001;680;20.;500.;3;Хол. ход;СКП 1;0.;0.;4.4;0.;0.;0.;29.641;114.3;62.;0.;0.;0.;0.;2:41:23;Выкл.;29.641;114.3;62.;
506915.2723;C:\ncm-prt\ADEM-N33.NC;0001;685;20.;500.;3;Хол. ход;СКП 1;0.211;-114.3;0.;0.;0.;0.;29.852;0.;62.;0.;0.;0.;0.;2:41:24;Выкл.;29.852;0.;62.;
506915.2723;C:\ncm-prt\ADEM-N33.NC;0001;690;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.7;0.;0.;0.;29.852;0.;59.3;0.;0.;0.;0.;2:41:32;Выкл.;29.852;0.;59.3;
506915.2723;C:\ncm-prt\ADEM-N33.NC;0001;695;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;29.852;0.;57.3;0.;0.;0.;0.;2:41:38;Выкл.;29.852;0.;57.3;
506915.2675;C:\ncm-prt\ADEM-N33.NC;0001;700;20.;500.;3;Отрезок;СКП 1;-1.001;0.;0.;0.;0.;0.;28.851;0.;57.3;0.;0.;0.;0.;2:41:41;Выкл.;28.851;0.;57.3;
506911.5168;C:\ncm-prt\ADEM-N33.NC;0001;705;20.;500.;3;Отрезок;СКП 1; 0.001;114.3;0.;0.;0.;0.;28.852;114.3;57.3;0.;0.;0.;0.;2:47:24;Выкл.;28.852;114.3;57.3;
506911.5168;C:\ncm-prt\ADEM-N33.NC;0001;710;20.;500.;3;Отрезок;СКП 1;0.999;0.;0.;0.;0.;0.;29.851;114.3;57.3;0.;0.;0.;0.;2:47:27;Выкл.;29.851;114.3;57.3;
506911.5168;C:\ncm-prt\ADEM-N33.NC;0001;715;20.;500.;3;Хол. ход;СКП 1;0.;0.;4.7;0.;0.;0.;29.851;114.3;62.;0.;0.;0.;0.;2:47:27;Выкл.;29.851;114.3;62.;
506911.5168;C:\ncm-prt\ADEM-N33.NC;0001;720;20.;500.;3;Хол. ход;СКП 1;0.186;-114.3;0.;0.;0.;0.;30.037;0.;62.;0.;0.;0.;0.;2:47:27;Выкл.;30.037;0.;62.;
506911.5168;C:\ncm-prt\ADEM-N33.NC;0001;725;20.;500.;3;Отрезок;СКП 1;0.;0.;-3.;0.;0.;0.;30.037;0.;59.;0.;0.;0.;0.;2:47:36;Выкл.;30.037;0.;59.;
506911.5168;C:\ncm-prt\ADEM-N33.NC;0001;730;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.037;0.;57.;0.;0.;0.;0.;2:47:42;Выкл.;30.037;0.;57.;
506911.5163;C:\ncm-prt\ADEM-N33.NC;0001;735;20.;500.;3;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;29.037;0.;57.;0.;0.;0.;0.;2:47:45;Выкл.;29.037;0.;57.;
506910.2972;C:\ncm-prt\ADEM-N33.NC;0001;740;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;29.037;114.3;57.;0.;0.;0.;0.;2:53:28;Выкл.;29.037;114.3;57.;
506910.2972;C:\ncm-prt\ADEM-N33.NC;0001;745;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.037;114.3;57.;0.;0.;0.;0.;2:53:31;Выкл.;30.037;114.3;57.;
506910.2972;C:\ncm-prt\ADEM-N33.NC;0001;750;20.;500.;3;Хол. ход;СКП 1;0.;0.;5.;0.;0.;0.;30.037;114.3;62.;0.;0.;0.;0.;2:53:31;Выкл.;30.037;114.3;62.;
506910.2972;C:\ncm-prt\ADEM-N33.NC;0001;755;20.;500.;3;Хол. ход;СКП 1;0.161;-114.3;0.;0.;0.;0.;30.198;0.;62.;0.;0.;0.;0.;2:53:32;Выкл.;30.198;0.;62.;
506910.2972;C:\ncm-prt\ADEM-N33.NC;0001;760;20.;500.;3;Отрезок;СКП 1;0.;0.;-3.3;0.;0.;0.;30.198;0.;58.7;0.;0.;0.;0.;2:53:42;Выкл.;30.198;0.;58.7;
506910.2972;C:\ncm-prt\ADEM-N33.NC;0001;765;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.198;0.;56.7;0.;0.;0.;0.;2:53:48;Выкл.;30.198;0.;56.7;
506910.2963;C:\ncm-prt\ADEM-N33.NC;0001;770;20.;500.;3;Отрезок;СКП 1;-0.999;0.;0.;0.;0.;0.;29.199;0.;56.7;0.;0.;0.;0.;2:53:51;Выкл.;29.199;0.;56.7;
506909.3777;C:\ncm-prt\ADEM-N33.NC;0001;775;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;29.199;114.3;56.7;0.;0.;0.;0.;2:59:33;Выкл.;29.199;114.3;56.7;
506909.3777;C:\ncm-prt\ADEM-N33.NC;0001;780;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.199;114.3;56.7;0.;0.;0.;0.;2:59:36;Выкл.;30.199;114.3;56.7;
506909.3777;C:\ncm-prt\ADEM-N33.NC;0001;785;20.;500.;3;Хол. ход;СКП 1;0.;0.;5.3;0.;0.;0.;30.199;114.3;62.;0.;0.;0.;0.;2:59:36;Выкл.;30.199;114.3;62.;
506909.3777;C:\ncm-prt\ADEM-N33.NC;0001;790;20.;500.;3;Хол. ход;СКП 1;0.141;-114.3;0.;0.;0.;0.;30.34;0.;62.;0.;0.;0.;0.;2:59:37;Выкл.;30.34;0.;62.;
506909.3777;C:\ncm-prt\ADEM-N33.NC;0001;795;20.;500.;3;Отрезок;СКП 1;0.;0.;-3.6;0.;0.;0.;30.34;0.;58.4;0.;0.;0.;0.;2:59:48;Выкл.;30.34;0.;58.4;
506909.3777;C:\ncm-prt\ADEM-N33.NC;0001;800;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.34;0.;56.4;0.;0.;0.;0.;2:59:54;Выкл.;30.34;0.;56.4;
506909.376;C:\ncm-prt\ADEM-N33.NC;0001;805;20.;500.;3;Отрезок;СКП 1;-1.001;0.;0.;0.;0.;0.;29.339;0.;56.4;0.;0.;0.;0.;2:59:57;Выкл.;29.339;0.;56.4;
506912.7902;C:\ncm-prt\ADEM-N33.NC;0001;810;20.;500.;3;Отрезок;СКП 1; 0.001;114.3;0.;0.;0.;0.;29.34;114.3;56.4;0.;0.;0.;0.;3:05:40;Выкл.;29.34;114.3;56.4;
506912.7902;C:\ncm-prt\ADEM-N33.NC;0001;815;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.34;114.3;56.4;0.;0.;0.;0.;3:05:43;Выкл.;30.34;114.3;56.4;
506912.7902;C:\ncm-prt\ADEM-N33.NC;0001;820;20.;500.;3;Хол. ход;СКП 1;0.;0.;5.6;0.;0.;0.;30.34;114.3;62.;0.;0.;0.;0.;3:05:43;Выкл.;30.34;114.3;62.;
506912.7902;C:\ncm-prt\ADEM-N33.NC;0001;825;20.;500.;3;Хол. ход;СКП 1;0.121;-114.3;0.;0.;0.;0.;30.461;0.;62.;0.;0.;0.;0.;3:05:43;Выкл.;30.461;0.;62.;
506912.7902;C:\ncm-prt\ADEM-N33.NC;0001;830;20.;500.;3;Отрезок;СКП 1;0.;0.;-3.9;0.;0.;0.;30.461;0.;58.1;0.;0.;0.;0.;3:05:55;Выкл.;30.461;0.;58.1;
506912.7902;C:\ncm-prt\ADEM-N33.NC;0001;835;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.461;0.;56.1;0.;0.;0.;0.;3:06:01;Выкл.;30.461;0.;56.1;
506911.9908;C:\ncm-prt\ADEM-N33.NC;0001;840;20.;500.;3;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;29.461;0.;56.1;0.;0.;0.;0.;3:06:04;Выкл.;29.461;0.;56.1;
506905.0384;C:\ncm-prt\ADEM-N33.NC;0001;845;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;29.461;114.3;56.1;0.;0.;0.;0.;3:11:47;Выкл.;29.461;114.3;56.1;
506905.0384;C:\ncm-prt\ADEM-N33.NC;0001;850;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.461;114.3;56.1;0.;0.;0.;0.;3:11:50;Выкл.;30.461;114.3;56.1;
506905.0384;C:\ncm-prt\ADEM-N33.NC;0001;855;20.;500.;3;Хол. ход;СКП 1;0.;0.;5.9;0.;0.;0.;30.461;114.3;62.;0.;0.;0.;0.;3:11:50;Выкл.;30.461;114.3;62.;
506905.0384;C:\ncm-prt\ADEM-N33.NC;0001;860;20.;500.;3;Хол. ход;СКП 1;0.104;-114.3;0.;0.;0.;0.;30.565;0.;62.;0.;0.;0.;0.;3:11:51;Выкл.;30.565;0.;62.;
506905.0384;C:\ncm-prt\ADEM-N33.NC;0001;865;20.;500.;3;Отрезок;СКП 1;0.;0.;-4.2;0.;0.;0.;30.565;0.;57.8;0.;0.;0.;0.;3:12:03;Выкл.;30.565;0.;57.8;
506905.0384;C:\ncm-prt\ADEM-N33.NC;0001;870;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.565;0.;55.8;0.;0.;0.;0.;3:12:09;Выкл.;30.565;0.;55.8;
506905.0376;C:\ncm-prt\ADEM-N33.NC;0001;875;20.;500.;3;Отрезок;СКП 1;-1.001;0.;0.;0.;0.;0.;29.564;0.;55.8;0.;0.;0.;0.;3:12:12;Выкл.;29.564;0.;55.8;
506903.6453;C:\ncm-prt\ADEM-N33.NC;0001;880;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;29.564;114.3;55.8;0.;0.;0.;0.;3:17:55;Выкл.;29.564;114.3;55.8;
506903.6453;C:\ncm-prt\ADEM-N33.NC;0001;885;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.564;114.3;55.8;0.;0.;0.;0.;3:17:58;Выкл.;30.564;114.3;55.8;
506903.6453;C:\ncm-prt\ADEM-N33.NC;0001;890;20.;500.;3;Хол. ход;СКП 1;0.;0.;6.2;0.;0.;0.;30.564;114.3;62.;0.;0.;0.;0.;3:17:58;Выкл.;30.564;114.3;62.;
506903.6453;C:\ncm-prt\ADEM-N33.NC;0001;895;20.;500.;3;Хол. ход;СКП 1; 0.086;-114.3;0.;0.;0.;0.;30.65;0.;62.;0.;0.;0.;0.;3:17:59;Выкл.;30.65;0.;62.;
506903.6453;C:\ncm-prt\ADEM-N33.NC;0001;900;20.;500.;3;Отрезок;СКП 1;0.;0.;-4.5;0.;0.;0.;30.65;0.;57.5;0.;0.;0.;0.;3:18:12;Выкл.;30.65;0.;57.5;
506903.6453;C:\ncm-prt\ADEM-N33.NC;0001;905;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.65;0.;55.5;0.;0.;0.;0.;3:18:18;Выкл.;30.65;0.;55.5;
506903.6453;C:\ncm-prt\ADEM-N33.NC;0001;910;20.;500.;3;Отрезок;СКП 1;-0.999;0.;0.;0.;0.;0.;29.651;0.;55.5;0.;0.;0.;0.;3:18:21;Выкл.;29.651;0.;55.5;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;915;20.;500.;3;Отрезок;СКП 1;-0.001;114.3;0.;0.;0.;0.;29.65;114.3;55.5;0.;0.;0.;0.;3:24:04;Выкл.;29.65;114.3;55.5;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;920;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.65;114.3;55.5;0.;0.;0.;0.;3:24:07;Выкл.;30.65;114.3;55.5;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;925;20.;500.;3;Хол. ход;СКП 1;0.;0.;6.5;0.;0.;0.;30.65;114.3;62.;0.;0.;0.;0.;3:24:07;Выкл.;30.65;114.3;62.;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;930;20.;500.;3;Хол. ход;СКП 1; 0.069;-114.3;0.;0.;0.;0.;30.719;0.;62.;0.;0.;0.;0.;3:24:08;Выкл.;30.719;0.;62.;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;935;20.;500.;3;Отрезок;СКП 1;0.;0.;-4.8;0.;0.;0.;30.719;0.;57.2;0.;0.;0.;0.;3:24:22;Выкл.;30.719;0.;57.2;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;940;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.719;0.;55.2;0.;0.;0.;0.;3:24:28;Выкл.;30.719;0.;55.2;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;945;20.;500.;3;Отрезок;СКП 1;-0.999;0.;0.;0.;0.;0.;29.72;0.;55.2;0.;0.;0.;0.;3:24:31;Выкл.;29.72;0.;55.2;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;950;20.;500.;3;Отрезок;СКП 1;-0.001;114.3;0.;0.;0.;0.;29.719;114.3;55.2;0.;0.;0.;0.;3:30:14;Выкл.;29.719;114.3;55.2;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;955;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.719;114.3;55.2;0.;0.;0.;0.;3:30:17;Выкл.;30.719;114.3;55.2;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;960;20.;500.;3;Хол. ход;СКП 1;0.;0.;6.8;0.;0.;0.;30.719;114.3;62.;0.;0.;0.;0.;3:30:17;Выкл.;30.719;114.3;62.;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;965;20.;500.;3;Хол. ход;СКП 1; 0.054;-114.3;0.;0.;0.;0.;30.773;0.;62.;0.;0.;0.;0.;3:30:18;Выкл.;30.773;0.;62.;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;970;20.;500.;3;Отрезок;СКП 1;0.;0.;-5.1;0.;0.;0.;30.773;0.;56.9;0.;0.;0.;0.;3:30:33;Выкл.;30.773;0.;56.9;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;975;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.773;0.;54.9;0.;0.;0.;0.;3:30:39;Выкл.;30.773;0.;54.9;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;980;20.;500.;3;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;29.773;0.;54.9;0.;0.;0.;0.;3:30:42;Выкл.;29.773;0.;54.9;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;985;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;29.773;114.3;54.9;0.;0.;0.;0.;3:36:25;Выкл.;29.773;114.3;54.9;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;990;20.;500.;3;Отрезок;СКП 1;0.999;0.;0.;0.;0.;0.;30.772;114.3;54.9;0.;0.;0.;0.;3:36:28;Выкл.;30.772;114.3;54.9;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;995;20.;500.;3;Хол. ход;СКП 1;0.;0.;7.1;0.;0.;0.;30.772;114.3;62.;0.;0.;0.;0.;3:36:28;Выкл.;30.772;114.3;62.;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;5;20.;500.;3;Хол. ход;СКП 1; 0.039;-114.3;0.;0.;0.;0.;30.811;0.;62.;0.;0.;0.;0.;3:36:28;Выкл.;30.811;0.;62.;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;10;20.;500.;3;Отрезок;СКП 1;0.;0.;-5.4;0.;0.;0.;30.811;0.;56.6;0.;0.;0.;0.;3:36:45;Выкл.;30.811;0.;56.6;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;15;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.811;0.;54.6;0.;0.;0.;0.;3:36:51;Выкл.;30.811;0.;54.6;
506903.5165;C:\ncm-prt\ADEM-N33.NC;0001;20;20.;500.;3;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;29.811;0.;54.6;0.;0.;0.;0.;3:36:54;Выкл.;29.811;0.;54.6;
506903.3129;C:\ncm-prt\ADEM-N33.NC;0001;25;20.;500.;3;Отрезок;СКП 1;-0.001;114.3;0.;0.;0.;0.;29.81;114.3;54.6;0.;0.;0.;0.;3:42:36;Выкл.;29.81;114.3;54.6;
506903.3129;C:\ncm-prt\ADEM-N33.NC;0001;30;20.;500.;3;Отрезок;СКП 1;1.001;0.;0.;0.;0.;0.;30.811;114.3;54.6;0.;0.;0.;0.;3:42:39;Выкл.;30.811;114.3;54.6;
506903.3129;C:\ncm-prt\ADEM-N33.NC;0001;35;20.;500.;3;Хол. ход;СКП 1;0.;0.;7.4;0.;0.;0.;30.811;114.3;62.;0.;0.;0.;0.;3:42:39;Выкл.;30.811;114.3;62.;
506903.3129;C:\ncm-prt\ADEM-N33.NC;0001;40;20.;500.;3;Хол. ход;СКП 1; 0.022;-114.3;0.;0.;0.;0.;30.833;0.;62.;0.;0.;0.;0.;3:42:40;Выкл.;30.833;0.;62.;
506903.3129;C:\ncm-prt\ADEM-N33.NC;0001;45;20.;500.;3;Отрезок;СКП 1;0.;0.;-5.7;0.;0.;0.;30.833;0.;56.3;0.;0.;0.;0.;3:42:57;Выкл.;30.833;0.;56.3;
506903.3129;C:\ncm-prt\ADEM-N33.NC;0001;50;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.833;0.;54.3;0.;0.;0.;0.;3:43:03;Выкл.;30.833;0.;54.3;
506903.3129;C:\ncm-prt\ADEM-N33.NC;0001;55;20.;500.;3;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;29.833;0.;54.3;0.;0.;0.;0.;3:43:06;Выкл.;29.833;0.;54.3;
506903.5777;C:\ncm-prt\ADEM-N33.NC;0001;60;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;29.833;114.3;54.3;0.;0.;0.;0.;3:48:49;Выкл.;29.833;114.3;54.3;
506903.5777;C:\ncm-prt\ADEM-N33.NC;0001;65;20.;500.;3;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;30.833;114.3;54.3;0.;0.;0.;0.;3:48:52;Выкл.;30.833;114.3;54.3;
506903.5777;C:\ncm-prt\ADEM-N33.NC;0001;70;20.;500.;3;Хол. ход;СКП 1;0.;0.;7.7;0.;0.;0.;30.833;114.3;62.;0.;0.;0.;0.;3:48:52;Выкл.;30.833;114.3;62.;
506903.5777;C:\ncm-prt\ADEM-N33.NC;0001;75;20.;500.;3;Хол. ход;СКП 1; 0.008;-114.3;0.;0.;0.;0.;30.841;0.;62.;0.;0.;0.;0.;3:48:53;Выкл.;30.841;0.;62.;
506903.5777;C:\ncm-prt\ADEM-N33.NC;0001;80;20.;500.;3;Отрезок;СКП 1;0.;0.;-6.;0.;0.;0.;30.841;0.;56.;0.;0.;0.;0.;3:49:11;Выкл.;30.841;0.;56.;
506903.5777;C:\ncm-prt\ADEM-N33.NC;0001;85;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.841;0.;54.;0.;0.;0.;0.;3:49:17;Выкл.;30.841;0.;54.;
506903.5777;C:\ncm-prt\ADEM-N33.NC;0001;90;20.;500.;3;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;29.841;0.;54.;0.;0.;0.;0.;3:49:20;Выкл.;29.841;0.;54.;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;95;20.;500.;3;Отрезок;СКП 1;-0.001;114.3;0.;0.;0.;0.;29.84;114.3;54.;0.;0.;0.;0.;3:55:03;Выкл.;29.84;114.3;54.;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;100;20.;500.;3;Отрезок;СКП 1;1.001;0.;0.;0.;0.;0.;30.841;114.3;54.;0.;0.;0.;0.;3:55:06;Выкл.;30.841;114.3;54.;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;105;20.;500.;3;Хол. ход;СКП 1;0.;0.;8.;0.;0.;0.;30.841;114.3;62.;0.;0.;0.;0.;3:55:06;Выкл.;30.841;114.3;62.;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;110;20.;500.;3;Хол. ход;СКП 1;-0.001;-114.3;0.;0.;0.;0.;30.84;0.;62.;0.;0.;0.;0.;3:55:06;Выкл.;30.84;0.;62.;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;115;20.;500.;3;Отрезок;СКП 1;0.;0.;-6.3;0.;0.;0.;30.84;0.;55.7;0.;0.;0.;0.;3:55:25;Выкл.;30.84;0.;55.7;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;120;20.;500.;3;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;30.84;0.;53.7;0.;0.;0.;0.;3:55:31;Выкл.;30.84;0.;53.7;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;125;20.;500.;3;Отрезок;СКП 1;-0.999;0.;0.;0.;0.;0.;29.841;0.;53.7;0.;0.;0.;0.;3:55:34;Выкл.;29.841;0.;53.7;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;130;20.;500.;3;Отрезок;СКП 1;0.;114.3;0.;0.;0.;0.;29.841;114.3;53.7;0.;0.;0.;0.;4:01:17;Выкл.;29.841;114.3;53.7;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;135;20.;500.;3;Отрезок;СКП 1;0.999;0.;0.;0.;0.;0.;30.84;114.3;53.7;0.;0.;0.;0.;4:01:20;Выкл.;30.84;114.3;53.7;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;140;20.;500.;3;Хол. ход;СКП 1;0.;0.;8.3;0.;0.;0.;30.84;114.3;62.;0.;0.;0.;0.;4:01:20;Выкл.;30.84;114.3;62.;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;145;20.;500.;3;Хол. ход;СКП 1; 0.001;-114.3;0.;0.;0.;0.;30.841;0.;62.;0.;0.;0.;0.;4:01:21;Выкл.;30.841;0.;62.;
506903.5776;C:\ncm-prt\ADEM-N33.NC;0001;150;20.;500.;3;Отрезок;СКП 1;0.;0.;-6.6;0.;0.;0.;30.841;0.;55.4;0.;0.;0.;0.;4:01:40;Выкл.;30.841;0.;55.4;
